query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,error
Ehsan Dehghan,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Ehsan+Dehghan&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Ehsan Hoque,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Ehsan+Hoque&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Ekaterina Landgren,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Ekaterina+Landgren&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Ekaterina Vylomova,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Ekaterina+Vylomova&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elena Candellone,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elena+Candellone&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elena Chechik,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elena+Chechik&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elena D'Agnese,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elena+D%27Agnese&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Eleonora Albarese,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Eleonora+Albarese&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elias Fernández Domingos,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elias+Fern%C3%A1ndez+Domingos&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elis Carlberg Larsson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elis+Carlberg+Larsson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elisa Klüger,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elisa+Kl%C3%BCger&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elisa Omodei,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elisa+Omodei&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elisabeth Höldrich,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elisabeth+H%C3%B6ldrich&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elisabetta Colosi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elisabetta+Colosi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elisabetta Salvai,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elisabetta+Salvai&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elizabeth Jacobs,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elizabeth+Jacobs&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elizabeth Roberto,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elizabeth+Roberto&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elizaveta Kopacheva,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elizaveta+Kopacheva&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elizaveta Sivak,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elizaveta+Sivak&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elliot E. Pickens,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elliot+E.+Pickens&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Elyse Joan Thulin,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Elyse+Joan+Thulin&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emanuel Wittberg,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emanuel+Wittberg&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emanuela Vaghi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emanuela+Vaghi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emese Bata,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emese+Bata&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emilio Calvano,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emilio+Calvano&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emilio Zagheni,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emilio+Zagheni&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emily K McKinley,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emily+K+McKinley&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emily Xing,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emily+Xing&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emma Bonutti D'Agostini,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emma+Bonutti+D%27Agostini&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emma Fraxanet,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emma+Fraxanet&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emma Harvey,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emma+Harvey&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emma Pierson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emma+Pierson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emmanuel Candes,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emmanuel+Candes&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Emoke-Agnes Horvat,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Emoke-Agnes+Horvat&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Enrico Verdolotti,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Enrico+Verdolotti&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erdem Şahin,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erdem+%C5%9Eahin&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Eric Gilbert,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Eric+Gilbert&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Eric M. Feltham,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Eric+M.+Feltham&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erica Cai,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erica+Cai&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erick Elejalde,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erick+Elejalde&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erik Brynjolfsson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erik+Brynjolfsson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erik Wachtmeister,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erik+Wachtmeister&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erik Weis,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erik+Weis&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erin Walk,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erin+Walk&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Erwanghao Yu,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Erwanghao+Yu&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Esin DURMUS,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Esin+DURMUS&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Esra Dönmez,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Esra+D%C3%B6nmez&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Esteban Moro,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Esteban+Moro&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Eszter Bokanyi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Eszter+Bokanyi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Ethan Zuckerman,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Ethan+Zuckerman&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Ethel Elikem Mensah,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Ethel+Elikem+Mensah&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Eugene A. Chu,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Eugene+A.+Chu&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Eunsoo Sohn,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Eunsoo+Sohn&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Eunsung Yoon,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Eunsung+Yoon&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Evey Jiaxin Huang,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Evey+Jiaxin+Huang&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Ezequiel Lopez-Lopez,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Ezequiel+Lopez-Lopez&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
FUJIO TORIUMI,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=FUJIO+TORIUMI&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fabian Baumann,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fabian+Baumann&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fabian Tschofenig,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fabian+Tschofenig&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fabio Ciulla,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fabio+Ciulla&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fabio Sartori,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fabio+Sartori&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fabrizio Germano,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fabrizio+Germano&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Faezeh Fadaei,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Faezeh+Fadaei&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fai Poungpeth,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fai+Poungpeth&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fan Wenlu,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fan+Wenlu&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fanxi He,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fanxi+He&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Farhan Samir,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Farhan+Samir&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Fariba Karimi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Fariba+Karimi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
