query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,cited_by_count
,https://openalex.org/A5011070316,Yun Wu,https://api.openalex.org/works?filter=author.id:A5011070316,10.0,95.0,CN,,404.0
,https://openalex.org/A5010965332,Yangyang Jiang,https://api.openalex.org/works?filter=author.id:A5010965332,23.0,91.0,CN,,3068.0
,https://openalex.org/A5010904023,Federico Cecconi,https://api.openalex.org/works?filter=author.id:A5010904023,17.0,87.0,IT,,3483.0
,https://openalex.org/A5010862157,Yeong‐Hyeon Hwang,https://api.openalex.org/works?filter=author.id:A5010862157,19.0,80.0,KR,,1479.0
,https://openalex.org/A5010961050,Lu Chen,https://api.openalex.org/works?filter=author.id:A5010961050,15.0,80.0,CN,,602.0
,https://openalex.org/A5010979979,Peter Lugtig,https://api.openalex.org/works?filter=author.id:A5010979979,23.0,78.0,NL,,3702.0
,https://openalex.org/A5010860210,Eiluned Pearce,https://api.openalex.org/works?filter=author.id:A5010860210,26.0,67.0,GB,,3767.0
,https://openalex.org/A5010879920,Mattia Samory,https://api.openalex.org/works?filter=author.id:A5010879920,13.0,61.0,,,864.0
,https://openalex.org/A5010952532,Farzin Kazemi,https://api.openalex.org/works?filter=author.id:A5010952532,27.0,57.0,PL,,2382.0
,https://openalex.org/A5011008703,Paul C. Squires,https://api.openalex.org/works?filter=author.id:A5011008703,9.0,55.0,US,,227.0
,https://openalex.org/A5011073725,Candice Moore,https://api.openalex.org/works?filter=author.id:A5011073725,11.0,54.0,ZA,,381.0
,https://openalex.org/A5010941899,Brett A. Murphy,https://api.openalex.org/works?filter=author.id:A5010941899,13.0,53.0,US,,708.0
,https://openalex.org/A5010858012,Claudia Schmidt,https://api.openalex.org/works?filter=author.id:A5010858012,16.0,52.0,CH,,1318.0
,https://openalex.org/A5011053835,Michael Levit,https://api.openalex.org/works?filter=author.id:A5011053835,10.0,51.0,IL,,669.0
,https://openalex.org/A5011015504,Inioluwa Deborah Raji,https://api.openalex.org/works?filter=author.id:A5011015504,19.0,34.0,,,3229.0
,https://openalex.org/A5010992173,Marta Olcoń-Kubicka,https://api.openalex.org/works?filter=author.id:A5010992173,8.0,30.0,,,175.0
,https://openalex.org/A5010879670,Laura Spinsanti,https://api.openalex.org/works?filter=author.id:A5010879670,11.0,28.0,,,681.0
,https://openalex.org/A5010989710,Xiaodi Hou,https://api.openalex.org/works?filter=author.id:A5010989710,15.0,22.0,,,9777.0
,https://openalex.org/A5010883283,Miriam Boon,https://api.openalex.org/works?filter=author.id:A5010883283,5.0,20.0,CA,,98.0
,https://openalex.org/A5010966904,Michele Avalle,https://api.openalex.org/works?filter=author.id:A5010966904,6.0,18.0,,,261.0
,https://openalex.org/A5010911306,Garry Collins,https://api.openalex.org/works?filter=author.id:A5010911306,3.0,13.0,GB,,33.0
,https://openalex.org/A5010913808,Ning Wang,https://api.openalex.org/works?filter=author.id:A5010913808,11.0,13.0,,,1100.0
,https://openalex.org/A5010889372,Minye Jin,https://api.openalex.org/works?filter=author.id:A5010889372,3.0,11.0,NL,,47.0
,https://openalex.org/A5010878154,Tommy Enkvist,https://api.openalex.org/works?filter=author.id:A5010878154,4.0,8.0,SE,,120.0
,https://openalex.org/A5010901808,Ifna Ejebe,https://api.openalex.org/works?filter=author.id:A5010901808,5.0,8.0,US,,101.0
,https://openalex.org/A5010873235,Abigail Mancinelli,https://api.openalex.org/works?filter=author.id:A5010873235,2.0,5.0,US,,23.0
,https://openalex.org/A5010962560,Sara Bunian,https://api.openalex.org/works?filter=author.id:A5010962560,4.0,5.0,US,,90.0
,https://openalex.org/A5010828486,Sebastian Schnorf,https://api.openalex.org/works?filter=author.id:A5010828486,3.0,4.0,US,,83.0
,https://openalex.org/A5010862966,Sophie Melville,https://api.openalex.org/works?filter=author.id:A5010862966,1.0,3.0,GB,,17.0
,https://openalex.org/A5011045460,Chaitrali Gandhi,https://api.openalex.org/works?filter=author.id:A5011045460,1.0,2.0,US,,140.0
,https://openalex.org/A5010840654,Mirjam Hausherr,https://api.openalex.org/works?filter=author.id:A5010840654,1.0,1.0,,,83.0
,https://openalex.org/A5011216396,Rinaldo Bellomo,https://api.openalex.org/works?filter=author.id:A5011216396,180.0,3345.0,AU,,173931.0
,https://openalex.org/A5011176205,Stephen Boyd,https://api.openalex.org/works?filter=author.id:A5011176205,121.0,776.0,US,,139349.0
,https://openalex.org/A5011137701,Jeffry A. Simpson,https://api.openalex.org/works?filter=author.id:A5011137701,95.0,502.0,US,,33863.0
,https://openalex.org/A5011283319,Ellen Nolte,https://api.openalex.org/works?filter=author.id:A5011283319,46.0,417.0,GB,,10380.0
,https://openalex.org/A5011271066,Marco A. Janssen,https://api.openalex.org/works?filter=author.id:A5011271066,66.0,379.0,US,,22634.0
,https://openalex.org/A5011148802,Ben Kravitz,https://api.openalex.org/works?filter=author.id:A5011148802,60.0,371.0,US,,11499.0
,https://openalex.org/A5011264094,Joachim Krug,https://api.openalex.org/works?filter=author.id:A5011264094,60.0,319.0,DE,,12749.0
,https://openalex.org/A5011256345,S. Redner,https://api.openalex.org/works?filter=author.id:A5011256345,67.0,302.0,US,,19058.0
,https://openalex.org/A5011102356,Pascal Boyer,https://api.openalex.org/works?filter=author.id:A5011102356,52.0,297.0,US,,11966.0
,https://openalex.org/A5011244614,Philip Brisk,https://api.openalex.org/works?filter=author.id:A5011244614,31.0,212.0,US,,3546.0
,https://openalex.org/A5011274467,Jian Yao,https://api.openalex.org/works?filter=author.id:A5011274467,34.0,208.0,CN,,6230.0
,https://openalex.org/A5011149012,Helen Nissenbaum,https://api.openalex.org/works?filter=author.id:A5011149012,45.0,183.0,US,,12732.0
,https://openalex.org/A5011229206,Vivek K. Singh,https://api.openalex.org/works?filter=author.id:A5011229206,27.0,173.0,US,,2936.0
,https://openalex.org/A5011286833,Laura Johnson,https://api.openalex.org/works?filter=author.id:A5011286833,36.0,173.0,US,,7330.0
,https://openalex.org/A5011196998,Puhong Zhang,https://api.openalex.org/works?filter=author.id:A5011196998,29.0,168.0,CN,,2540.0
,https://openalex.org/A5011123851,Jérôme Boudy,https://api.openalex.org/works?filter=author.id:A5011123851,17.0,156.0,FR,,1371.0
,https://openalex.org/A5011170714,Young Min Baek,https://api.openalex.org/works?filter=author.id:A5011170714,29.0,150.0,KR,,4067.0
,https://openalex.org/A5011249925,Wei Jiang,https://api.openalex.org/works?filter=author.id:A5011249925,22.0,150.0,,,1404.0
,https://openalex.org/A5011195801,Geoff Walsham,https://api.openalex.org/works?filter=author.id:A5011195801,50.0,139.0,GB,,17379.0
,https://openalex.org/A5011282399,Peter Goldblatt,https://api.openalex.org/works?filter=author.id:A5011282399,37.0,121.0,GB,,7425.0
,https://openalex.org/A5011348808,Ming Hsu,https://api.openalex.org/works?filter=author.id:A5011348808,31.0,116.0,US,,6288.0
,https://openalex.org/A5011178134,Aron Culotta,https://api.openalex.org/works?filter=author.id:A5011178134,36.0,110.0,US,,5603.0
,https://openalex.org/A5011107678,Kai Zhou,https://api.openalex.org/works?filter=author.id:A5011107678,16.0,105.0,HK,,773.0
,https://openalex.org/A5011183160,Subhro Das,https://api.openalex.org/works?filter=author.id:A5011183160,12.0,89.0,US,,768.0
,https://openalex.org/A5011154045,Yu Xiao,https://api.openalex.org/works?filter=author.id:A5011154045,23.0,74.0,CN,,2117.0
,https://openalex.org/A5011099878,Gabriele Chierchia,https://api.openalex.org/works?filter=author.id:A5011099878,14.0,68.0,,,924.0
,https://openalex.org/A5011119419,Jason Abaluck,https://api.openalex.org/works?filter=author.id:A5011119419,19.0,67.0,US,,2226.0
,https://openalex.org/A5011309901,Jasperina Brouwer,https://api.openalex.org/works?filter=author.id:A5011309901,16.0,62.0,NL,,1767.0
,https://openalex.org/A5011090827,Carl P. Schmertmann,https://api.openalex.org/works?filter=author.id:A5011090827,19.0,59.0,US,,1464.0
,https://openalex.org/A5011098514,Alessandro Rozza,https://api.openalex.org/works?filter=author.id:A5011098514,16.0,53.0,,,3752.0
,https://openalex.org/A5011342505,Liu Leqi,https://api.openalex.org/works?filter=author.id:A5011342505,6.0,48.0,GB,,331.0
,https://openalex.org/A5011273002,Raqeebir Rab,https://api.openalex.org/works?filter=author.id:A5011273002,8.0,47.0,BD,,212.0
,https://openalex.org/A5011132434,Stephen M. Shellman,https://api.openalex.org/works?filter=author.id:A5011132434,17.0,42.0,US,,1621.0
,https://openalex.org/A5011186098,Tina Baier,https://api.openalex.org/works?filter=author.id:A5011186098,14.0,40.0,NO,,695.0
,https://openalex.org/A5011118385,Ann Irvine,https://api.openalex.org/works?filter=author.id:A5011118385,16.0,29.0,US,,714.0
,https://openalex.org/A5011076157,Kayur Patel,https://api.openalex.org/works?filter=author.id:A5011076157,17.0,28.0,US,,1303.0
,https://openalex.org/A5011297003,Ivan Lazarevich,https://api.openalex.org/works?filter=author.id:A5011297003,10.0,27.0,RU,,348.0
,https://openalex.org/A5011245772,Hyojin Chin,https://api.openalex.org/works?filter=author.id:A5011245772,8.0,23.0,KR,,359.0
,https://openalex.org/A5011311849,Rachel Fischer,https://api.openalex.org/works?filter=author.id:A5011311849,3.0,22.0,,,52.0
,https://openalex.org/A5011208746,Xupin Zhang,https://api.openalex.org/works?filter=author.id:A5011208746,6.0,19.0,CN,,106.0
,https://openalex.org/A5011345811,Irena Gao,https://api.openalex.org/works?filter=author.id:A5011345811,9.0,16.0,US,,245.0
,https://openalex.org/A5011306454,Javier Ureña-Carrión,https://api.openalex.org/works?filter=author.id:A5011306454,4.0,14.0,FI,,147.0
,https://openalex.org/A5011277077,Joshua C. Yang,https://api.openalex.org/works?filter=author.id:A5011277077,4.0,10.0,CH,,149.0
,https://openalex.org/A5011326378,Ana Macanovic,https://api.openalex.org/works?filter=author.id:A5011326378,6.0,10.0,,,184.0
,https://openalex.org/A5011347438,Xiaoyu Bai,https://api.openalex.org/works?filter=author.id:A5011347438,5.0,10.0,DE,,93.0
,https://openalex.org/A5011205274,Theodoros Bourchas,https://api.openalex.org/works?filter=author.id:A5011205274,5.0,8.0,,,88.0
,https://openalex.org/A5011249942,Shannon Colville,https://api.openalex.org/works?filter=author.id:A5011249942,3.0,7.0,AU,,28.0
,https://openalex.org/A5011154912,Margarita Karkali,https://api.openalex.org/works?filter=author.id:A5011154912,4.0,5.0,,,86.0
,https://openalex.org/A5011200127,Jonas Clausen Mork,https://api.openalex.org/works?filter=author.id:A5011200127,1.0,5.0,,,157.0
,https://openalex.org/A5011282286,Lemuel Wu,https://api.openalex.org/works?filter=author.id:A5011282286,2.0,2.0,US,,62.0
,https://openalex.org/A5011384237,Xiaofang Zhou,https://api.openalex.org/works?filter=author.id:A5011384237,71.0,1012.0,CN,,24022.0
,https://openalex.org/A5011422880,Peter Miller,https://api.openalex.org/works?filter=author.id:A5011422880,46.0,643.0,AU,,11871.0
,https://openalex.org/A5011421741,Chris Webster,https://api.openalex.org/works?filter=author.id:A5011421741,62.0,504.0,CN,,13645.0
,https://openalex.org/A5011405857,Massimo Biondi,https://api.openalex.org/works?filter=author.id:A5011405857,47.0,408.0,IT,,8921.0
,https://openalex.org/A5011491152,J.C. Brooks,https://api.openalex.org/works?filter=author.id:A5011491152,60.0,365.0,GB,,11531.0
,https://openalex.org/A5011404541,Simine Vazire,https://api.openalex.org/works?filter=author.id:A5011404541,58.0,291.0,AU,,24126.0
,https://openalex.org/A5011410839,Kyubo Kim,https://api.openalex.org/works?filter=author.id:A5011410839,34.0,274.0,KR,,4522.0
,https://openalex.org/A5011427604,Emma Davies,https://api.openalex.org/works?filter=author.id:A5011427604,24.0,235.0,GB,,2766.0
,https://openalex.org/A5011370879,Sebastian Stein,https://api.openalex.org/works?filter=author.id:A5011370879,23.0,230.0,GB,,2349.0
,https://openalex.org/A5011481913,Christopher J. Rozell,https://api.openalex.org/works?filter=author.id:A5011481913,30.0,219.0,,,3490.0
,https://openalex.org/A5011512226,Rajesh Sharma,https://api.openalex.org/works?filter=author.id:A5011512226,19.0,171.0,IN,,2349.0
,https://openalex.org/A5011577349,Alison C. MacKinnon,https://api.openalex.org/works?filter=author.id:A5011577349,42.0,156.0,DK,,7937.0
,https://openalex.org/A5011451938,Sira Sriswasdi,https://api.openalex.org/works?filter=author.id:A5011451938,25.0,149.0,TH,,2366.0
,https://openalex.org/A5011449176,Cliff Lampe,https://api.openalex.org/works?filter=author.id:A5011449176,47.0,144.0,US,,24001.0
,https://openalex.org/A5011499718,Zubair Shafiq,https://api.openalex.org/works?filter=author.id:A5011499718,20.0,134.0,PK,,1341.0
,https://openalex.org/A5011527657,Qi Gao,https://api.openalex.org/works?filter=author.id:A5011527657,36.0,128.0,CN,,5245.0
,https://openalex.org/A5011527930,Sanne de Wit,https://api.openalex.org/works?filter=author.id:A5011527930,37.0,122.0,NL,,6589.0
,https://openalex.org/A5011462243,Alejandra Castro,https://api.openalex.org/works?filter=author.id:A5011462243,27.0,120.0,GB,,2618.0
,https://openalex.org/A5011506965,Jelena Ristic,https://api.openalex.org/works?filter=author.id:A5011506965,26.0,100.0,CA,,3522.0
,https://openalex.org/A5011539860,Michael J. Jellison,https://api.openalex.org/works?filter=author.id:A5011539860,12.0,94.0,US,,486.0
,https://openalex.org/A5011395249,Maaike Verhagen,https://api.openalex.org/works?filter=author.id:A5011395249,26.0,91.0,NL,,3603.0
,https://openalex.org/A5011534681,Christine Liebrecht,https://api.openalex.org/works?filter=author.id:A5011534681,13.0,91.0,NL,,898.0
,https://openalex.org/A5011536957,Tim Kurz,https://api.openalex.org/works?filter=author.id:A5011536957,28.0,87.0,AU,,3745.0
,https://openalex.org/A5011362691,Abigail E. Page,https://api.openalex.org/works?filter=author.id:A5011362691,23.0,85.0,GB,,2209.0
,https://openalex.org/A5011516935,Subeh Chowdhury,https://api.openalex.org/works?filter=author.id:A5011516935,20.0,79.0,NZ,,1650.0
,https://openalex.org/A5011356063,Ilan Yaniv,https://api.openalex.org/works?filter=author.id:A5011356063,30.0,75.0,IL,,5134.0
,https://openalex.org/A5011499563,Francis Mollica,https://api.openalex.org/works?filter=author.id:A5011499563,12.0,63.0,,,518.0
,https://openalex.org/A5011363617,Fareed Zaffar,https://api.openalex.org/works?filter=author.id:A5011363617,16.0,62.0,PK,,693.0
,https://openalex.org/A5011480367,Francisco Grimaldo Moreno,https://api.openalex.org/works?filter=author.id:A5011480367,16.0,60.0,GB,,768.0
,https://openalex.org/A5011580452,Nina Savela,https://api.openalex.org/works?filter=author.id:A5011580452,22.0,60.0,FI,,2106.0
,https://openalex.org/A5011402823,Jolanda G. Tromp,https://api.openalex.org/works?filter=author.id:A5011402823,11.0,56.0,US,,678.0
,https://openalex.org/A5011536590,Vivian Reckers‐Droog,https://api.openalex.org/works?filter=author.id:A5011536590,13.0,45.0,NL,,716.0
,https://openalex.org/A5011527368,Ludger Starke,https://api.openalex.org/works?filter=author.id:A5011527368,10.0,42.0,DE,,240.0
,https://openalex.org/A5011498399,Amal Harrati,https://api.openalex.org/works?filter=author.id:A5011498399,11.0,38.0,US,,415.0
,https://openalex.org/A5011409520,Danai Papageorgiou,https://api.openalex.org/works?filter=author.id:A5011409520,15.0,33.0,DE,,958.0
,https://openalex.org/A5011378900,Lisa Kristina Horvath,https://api.openalex.org/works?filter=author.id:A5011378900,10.0,29.0,AU,,588.0
,https://openalex.org/A5011499597,Do Lee,https://api.openalex.org/works?filter=author.id:A5011499597,8.0,29.0,US,,215.0
,https://openalex.org/A5011373432,Barbara Kiviat,https://api.openalex.org/works?filter=author.id:A5011373432,9.0,20.0,US,,626.0
,https://openalex.org/A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,5.0,19.0,US,,444.0
,https://openalex.org/A5011492998,Enrico Bignotti,https://api.openalex.org/works?filter=author.id:A5011492998,6.0,15.0,IT,,397.0
,https://openalex.org/A5011368152,Aidan Combs,https://api.openalex.org/works?filter=author.id:A5011368152,5.0,14.0,US,,298.0
,https://openalex.org/A5011488053,Adeline Decuyper,https://api.openalex.org/works?filter=author.id:A5011488053,5.0,13.0,BE,,1137.0
,https://openalex.org/A5011422802,Gilad Lotan,https://api.openalex.org/works?filter=author.id:A5011422802,8.0,12.0,,,3255.0
,https://openalex.org/A5011518480,Günther Lengauer,https://api.openalex.org/works?filter=author.id:A5011518480,5.0,11.0,,,463.0
,https://openalex.org/A5011419489,Yang Liu,https://api.openalex.org/works?filter=author.id:A5011419489,3.0,9.0,,,68.0
,https://openalex.org/A5011436609,Nora Kirkizh,https://api.openalex.org/works?filter=author.id:A5011436609,4.0,9.0,DE,,188.0
,https://openalex.org/A5011439420,Elisabeth Ehrlich,https://api.openalex.org/works?filter=author.id:A5011439420,3.0,9.0,GB,,204.0
,https://openalex.org/A5011370392,Harold Doty,https://api.openalex.org/works?filter=author.id:A5011370392,5.0,7.0,US,,90.0
,https://openalex.org/A5011514175,Adela Barriuso,https://api.openalex.org/works?filter=author.id:A5011514175,6.0,7.0,,,5049.0
,https://openalex.org/A5011522461,Annika Breu,https://api.openalex.org/works?filter=author.id:A5011522461,1.0,2.0,GB,,33.0
,https://openalex.org/A5011751975,Yong Wang,https://api.openalex.org/works?filter=author.id:A5011751975,48.0,503.0,CN,,8430.0
,https://openalex.org/A5011759109,Steven J. Smith,https://api.openalex.org/works?filter=author.id:A5011759109,75.0,490.0,US,,54775.0
,https://openalex.org/A5011836054,Gianfranco Spalletta,https://api.openalex.org/works?filter=author.id:A5011836054,84.0,475.0,US,,35368.0
,https://openalex.org/A5011635545,Tomaž Erjavec,https://api.openalex.org/works?filter=author.id:A5011635545,28.0,294.0,SI,,2705.0
,https://openalex.org/A5011715660,Xi-Le Zhao,https://api.openalex.org/works?filter=author.id:A5011715660,51.0,286.0,CN,,8265.0
